source,target
4398046515719,4398046518040
4398046515719,10995116284554
4398046515719,13194139543880
4398046515719,24189255813021
4398046515719,30786325584361
4398046515723,4398046517968
4398046515723,8796093031473
4398046515723,15393162793576
4398046515723,15393162797956
4398046515723,15393162799347
4398046515723,26388279072097
4398046515723,28587302324468
4398046515743,30786325584205
4398046515753,6597069772339
4398046515753,8796093023078
4398046515753,10995116287926
4398046515753,13194139539343
4398046515753,15393162793364
4398046515753,15393162797737
4398046515753,17592186045902
4398046515753,19791209303386
4398046515753,26388279067076
4398046515753,30786325578118
4398046515753,30786325584205
4398046515753,30786325588489
4398046515753,37383395347284
4398046515753,37383395349610
4398046515753,37383395350470
4398046515777,15393162797799
4398046515777,17592186045902
4398046515777,30786325584205
4398046515777,32985348840809
4398046515804,13194139535349
4398046515804,28587302324468
4398046515804,30786325588422
4398046515843,13194139540056
4398046515843,13194139540984
4398046515843,15393162790530
4398046515843,15393162793774
4398046515843,17592186047366
4398046515843,21990232561767
4398046515843,21990232563317
4398046515843,24189255818695
4398046515843,26388279067076
4398046515843,37383395347365
4398046515849,4398046520667
4398046515898,4398046518040
4398046515898,6597069767222
4398046515898,21990232563823
4398046515898,37383395344616
4398046515908,19791209303940
4398046515917,15393162793576
4398046515917,17592186045902
4398046515917,30786325584205
4398046515920,32985348834863
4398046515928,19791209303940
4398046515935,35184372093350
4398046515963,6597069776056
4398046515963,24189255818481
4398046515986,6597069770217
4398046515986,6597069772146
4398046515986,6597069776882
4398046515986,6597069776987
4398046515986,15393162789356
4398046515986,17592186045208
4398046515986,19791209301675
4398046515986,30786325578027
4398046515987,28587302328444
4398046516025,30786325578027
4398046516032,30786325588189
4398046516058,10995116278602
4398046516058,19791209303940
4398046516063,6597069774986
4398046516063,13194139538590
4398046516063,15393162791409
4398046516063,30786325585990
4398046516137,6597069766699
4398046516137,8796093022330
4398046516137,10995116278602
4398046516139,21990232557291
4398046516139,28587302331852
4398046516139,30786325580361
4398046516200,24189255819865
4398046516200,37383395352273
4398046516215,6597069775211
4398046516215,15393162795422
4398046516215,15393162795813
4398046516215,26388279068313
4398046516216,4398046516877
4398046516216,4398046520890
4398046516216,6597069774986
4398046516216,8796093023952
4398046516216,8796093025202
4398046516216,26388279076893
4398046516216,28587302327725
4398046516216,28587302332259
4398046516216,32985348840010
4398046516225,15393162793052
4398046516225,37383395344702
4398046516225,37383395350470
4398046516386,10995116284554
4398046516402,6597069777641
4398046516402,13194139537936
4398046516402,17592186051480
4398046516411,21990232563317
4398046516419,4398046516877
4398046516419,10995116279524
4398046516419,10995116284554
4398046516419,28587302332259
4398046516419,30786325588189
4398046516419,32985348834070
4398046516430,17592186049899
4398046516432,21990232559659
4398046516434,15393162789178
4398046516434,15393162795422
4398046516434,17592186049437
4398046516434,19791209309287
4398046516434,24189255817462
4398046516434,26388279067197
4398046516434,32985348833424
4398046516434,32985348841536
4398046516434,35184372088856
4398046516434,35184372095059
4398046516444,15393162793576
4398046516444,21990232559659
4398046516490,15393162795813
4398046516490,21990232558090
4398046516492,4398046519227
4398046516492,6597069776987
4398046516492,28587302330608
4398046516545,6597069774986
4398046516545,10995116287466
4398046516545,13194139539343
4398046516545,15393162792064
4398046516545,28587302332032
4398046516545,30786325588189
4398046516545,32985348840010
4398046516633,6597069772339
4398046516633,8796093031897
4398046516633,15393162792064
4398046516633,21990232557685
4398046516633,26388279077527
4398046516633,28587302324529
4398046516633,28587302327725
4398046516633,35184372092829
4398046516633,35184372097342
4398046516661,10995116284554
4398046516661,13194139539577
4398046516661,15393162791414
4398046516661,17592186045208
4398046516661,24189255818641
4398046516661,28587302324802
4398046516661,28587302328205
4398046516661,35184372089418
4398046516668,15393162790976
4398046516668,17592186048918
4398046516668,17592186055017
4398046516668,35184372093927
4398046516674,8796093029676
4398046516674,26388279070147
4398046516685,35184372091084
4398046516688,8796093027051
4398046516688,26388279073393
4398046516697,24189255812627
4398046516769,26388279077457
4398046516769,30786325578027
4398046516776,17592186050067
4398046516776,17592186054970
4398046516776,21990232559260
4398046516776,26388279070846
4398046516785,26388279075022
4398046516785,28587302329082
4398046516808,6597069767791
4398046516808,6597069769249
4398046516808,37383395344524
4398046516808,37383395346192
4398046516814,4398046517570
4398046516814,6597069774986
4398046516814,8796093026733
4398046516814,10995116277919
4398046516814,13194139537635
4398046516814,17592186045281
4398046516814,17592186045818
4398046516814,17592186046237
4398046516814,19791209303940
4398046516814,21990232559659
4398046516814,35184372091281
4398046516814,37383395352273
4398046516877,4398046520890
4398046516877,4398046521429
4398046516877,6597069775211
4398046516877,8796093030492
4398046516877,13194139537259
4398046516877,15393162795422
4398046516877,15393162795813
4398046516877,19791209304999
4398046516877,32985348837598
4398046516964,10995116278602
4398046516964,30786325584205
4398046516964,37383395352273
4398046517024,10995116284554
4398046517029,8796093031160
4398046517029,13194139537936
4398046517029,21990232558442
4398046517029,21990232559659
4398046517029,21990232560671
4398046517029,28587302328377
4398046517029,28587302330216
4398046517043,15393162792918
4398046517043,15393162793222
4398046517061,26388279076726
4398046517067,6597069774986
4398046517067,19791209304705
4398046517067,24189255818481
4398046517101,21990232555764
4398046517101,26388279071809
4398046517111,24189255811465
4398046517111,37383395350470
4398046517166,26388279073393
4398046517171,28587302324262
4398046517171,28587302328444
4398046517189,4398046517894
4398046517189,19791209303940
4398046517189,35184372093350
4398046517200,30786325587391
4398046517216,6597069771115
4398046517216,6597069776056
4398046517216,10995116280412
4398046517216,15393162796502
4398046517216,19791209309107
4398046517216,24189255819764
4398046517216,28587302332259
4398046517216,35184372089026
4398046517216,37383395347788
4398046517258,10995116284517
4398046517258,15393162789525
4398046517258,24189255813021
4398046517258,26388279067058
4398046517258,28587302331603
4398046517258,30786325578027
4398046517288,6597069767791
4398046517288,10995116286881
4398046517288,37383395344702
4398046517288,37383395347788
4398046517335,4398046520890
4398046517383,26388279070147
4398046517418,26388279070147
4398046517418,26388279070846
4398046517420,4398046517968
4398046517420,8796093027159
4398046517420,10995116285385
4398046517420,13194139538590
4398046517420,13194139542965
4398046517420,15393162788923
4398046517420,15393162790530
4398046517420,17592186047799
4398046517420,17592186054740
4398046517420,19791209305996
4398046517420,21990232559260
4398046517420,24189255811465
4398046517420,24189255818481
4398046517420,26388279070846
4398046517420,28587302324197
4398046517420,30786325578027
4398046517420,30786325586835
4398046517420,32985348839485
4398046517444,35184372090120
4398046517444,35184372096958
4398046517450,4398046519441
4398046517450,6597069772625
4398046517450,8796093026165
4398046517450,10995116278369
4398046517450,13194139538863
4398046517450,21990232561092
4398046517450,21990232562809
4398046517450,21990232565211
4398046517450,30786325584956
4398046517466,6597069774986
4398046517466,6597069776056
4398046517466,13194139536657
4398046517466,26388279071554
4398046517503,28587302332385
4398046517533,6597069766699
4398046517533,10995116279771
4398046517533,10995116283689
4398046517533,15393162790976
4398046517554,15393162796914
4398046517568,6597069774986
4398046517570,19791209309552
4398046517570,21990232560671
4398046517605,30786325578118
4398046517605,30786325584361
4398046517605,30786325586851
4398046517605,37383395352273
4398046517617,10995116283619
4398046517628,15393162797132
4398046517652,6597069770217
4398046517652,8796093023078
4398046517652,19791209309107
4398046517652,28587302332259
4398046517666,6597069775211
4398046517666,10995116277966
4398046517666,10995116284563
4398046517666,10995116288080
4398046517666,15393162795422
4398046517666,24189255812597
4398046517666,30786325585990
4398046517707,10995116284554
4398046517707,10995116288480
4398046517707,15393162795090
4398046517707,19791209303386
4398046517707,21990232557596
4398046517707,26388279069173
4398046517707,26388279072272
4398046517707,28587302330608
4398046517707,35184372092017
4398046517707,37383395348452
4398046517707,37383395350470
4398046517753,6597069774986
4398046517760,4398046517894
4398046517760,4398046517968
4398046517769,4398046519441
4398046517769,6597069775211
4398046517769,10995116284563
4398046517769,13194139539343
4398046517769,15393162794272
4398046517769,19791209300166
4398046517769,19791209301484
4398046517769,19791209304705
4398046517769,19791209309107
4398046517769,21990232559877
4398046517769,26388279068313
4398046517769,30786325586720
4398046517769,35184372090265
4398046517769,37383395347087
4398046517781,6597069771139
4398046517832,30786325585990
4398046517846,13194139536367
4398046517846,19791209301675
4398046517846,21990232559659
4398046517846,35184372089418
4398046517881,6597069770217
4398046517881,6597069774986
4398046517881,8796093023078
4398046517881,15393162795090
4398046517881,21990232565902
4398046517881,24189255812627
4398046517881,28587302328777
4398046517881,35184372092017
4398046517881,35184372094613
4398046517881,35184372094912
4398046517881,37383395350470
4398046517894,4398046517968
4398046517894,19791209301675
4398046517905,10995116284554
4398046517905,15393162796970
4398046517905,26388279075022
4398046517968,4398046520134
4398046517968,13194139537319
4398046517968,35184372093350
4398046517968,35184372097104
4398046518002,4398046518040
4398046518002,4398046520134
4398046518002,4398046520852
4398046518002,4398046520890
4398046518002,6597069775042
4398046518002,13194139537635
4398046518002,28587302324529
4398046518002,30786325579846
4398046518002,37383395345539
4398046518002,37383395351754
4398046518009,6597069770217
4398046518009,13194139536657
4398046518009,13194139537074
4398046518009,15393162795090
4398046518009,24189255821847
4398046518009,26388279071554
4398046518015,28587302332259
4398046518015,37383395348452
4398046518021,21990232559659
4398046518021,30786325578027
4398046518040,19791209303940
4398046518040,37383395345539
4398046518040,37383395348730
4398046518058,26388279070832
4398046518079,21990232559260
4398046518079,21990232560671
4398046518085,4398046520667
4398046518085,6597069769249
4398046518085,6597069773288
4398046518085,6597069773330
4398046518085,15393162799165
4398046518085,17592186046583
4398046518085,17592186048918
4398046518085,19791209302447
4398046518085,21990232558090
4398046518085,21990232558442
4398046518085,26388279075887
4398046518085,32985348837497
